id;date;text;hashtags;user_name;user_location;user_description;user_created;user_followers;user_friends;user_favourites;source
1,35E+18;12/01/2021 0:19;Vaksin kan obat pencegah kan kayak imunisasi.;;;;;;;;;
1,35E+18;12/01/2021 1:02;Ketua Umum Ikatan Dokter Indonesia (IDI), Daeng M. Faqih, mengimbau agar masyarakat menghentikan polemik seputar va? https://t.co/v53898Oe6C;;Validnews Indonesia;Jakarta Capital Region, Indone;Akun resmi https://t.co/55annBI0AZ;;;;;
1,35E+18;12/01/2021 1:05;Badan pengawas obat dan makanan (BPOM) pada tgl 11 jan'21 telah memberikan persetujuan penggunaan dlm kondisi Emerg? https://t.co/TUgkjkQjFp;;MariaMey;;The Truth May Hurt For a Little While, but a Lie hurts Forever.;25/04/2015 5:24;3007;2368;26400;Twitter for Android
1,35E+18;12/01/2021 1:32;Vaksinasi Tahap Pertama di Jateng, akan Dilakukan di Semarang dan Solo #KabupatenSemarang #Vaksinasi? https://t.co/ff6fq3k5iX;['KabupatenSemarang', 'Vaksinasi'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;
1,35E+18;12/01/2021 1:48;Terapkan PPKM, Warga Surabaya Diminta Tak Keluar Rumah Sendiri saat Malam #Tokokelontong #Virus #LetnanKolonel? https://t.co/2CbcsP6Ctp;['Tokokelontong', 'Virus', 'LetnanKolonel'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;
"#IndonesiaKuat https://t.co/Evbxh9clUq""";['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat'];Ananda Jaya;;;31/10/2017 22:54;294;379;1351;FALSE;Twitter for Android;0
1,35E+18;12/01/2021 2:02;BPOM: Vaksin Sinovac Covid-19 Aman, MUI pun Resmi Keluarkan Fatwa Suci &amp;;;;;;;;;
1,35E+18;12/01/2021 2:11;Setelah EUA Resmi Dikeluarkan BPOM, MUI Nyatakan Vaksin Covid-19 Buatan Tiongkok Sinovac Halal;;;;;;;;;
1,35E+18;12/01/2021 2:18;Kesediaan Presiden untuk menjadi yg pertama sebagai penerima #vaksin ini tentunya dimaksudkan agar rakyat Indonesia? https://t.co/pzodbeSlGM;['vaksin'];Ahmad Ali;Jakarta Capital Region, Indonesia;Wakil Ketua Umum @NasDem ? Ketua @fraksi_nasdem DPR RI ? Anggota Komisi III @dpr_ri ? #SulawesiTengah #NasDemPeduli;18/12/2017 14:56;2121;60;47;Twitter for iPhone
1,35E+18;12/01/2021 2:20;Warga Yang Tolak di Vaksin Bisa Dipenjara https://t.co/XUkgfBu6jF #Vaksin #tolakvaksin #kesehatan;['Vaksin', 'tolakvaksin', 'kesehatan'];??C?h?r?i?s?t?t?p?s?;;? BROADCASTER ????;;;;;
1,35E+18;12/01/2021 2:43;Kemanjuran Vaksin Sinovac di Indonesia 65,3% Beda Dengan Hasil di Turki dan Brazil, Ini Sebabnya #Vaksin #Virus? https://t.co/K0lPyHtnZU;['Vaksin', 'Virus'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;
1,35E+18;12/01/2021 2:43;BPOMÿSetujuÿGunakan Vaksin COVID-19 Produksi Sinovac https://t.co/TeSkfZ5n9M #kemenkes #satgascovid19 #vaksin? https://t.co/lG0hLQURJq;['kemenkes', 'satgascovid19', 'vaksin'];detakpos;Bojonegoro, Indonesia;;22/07/2017 6:20;28;242;282;Twitter Web App
1,35E+18;12/01/2021 2:48;Vaksinasi Covid di Lamsel Diperkirakan Akhir Januari Atau Awal Februari;;;;;;;;;
"#Vox #Hoax #Vaksin #Inggris #IDN #China #Sinovac #Vaksinasi #Corona #coronavirus? https://t.co/OefGuMlbDG""";['Vox', 'Hoax', 'Vaksin', 'Inggris', 'IDN', 'China', 'Sinovac', 'Vaksinasi', 'Corona', 'coronavirus'];Rakyat Merdeka;Graha Pena, Kebayoran Lama 12;Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/0ulMBMELYr| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/wLwCDX4qmy;22/03/2016 13:54;1607;204;259;FALSE;Twitter for Android;3
1,35E+18;12/01/2021 3:04;Kabupaten Probolinggo Siap Laksanakan Vaksinasi Covid-19 https://t.co/jOV0gUkjgY #corona #COVID #vaksin;['corona', 'COVID', 'vaksin'];Kraksaan Online Dot ID;šT: -7.75632,113.40272;Official Account News Portal Kraksaan Online;25/08/2011 3:30;510;66;43;kraksaan
1,35E+18;12/01/2021 3:05;Kepala Badan POM mengatakan vaksin CoronaVac yang telah diuji klinis di Indonesia memenuhi persyaratan mendapatkan? https://t.co/yXh04VdFuV;;IDN Globe;Jakarta, Indonesia;The new your digital media for information today | Mail to info(at)idnglobe(dot)com | Follow our IG (at)idnglobe | #idnglobe;04/06/2020 2:56;10;15;3;Hootsuite Inc.
1,35E+18;12/01/2021 3:08;Tidak usah lah tanyakan mau atau tidak disuntik #vaksinChina... Yang harus ditanyakan ad/ kenapa si China menciptak? https://t.co/D35GIc6Qf1;['vaksinChina'];Frederich Andry T.;;(Sering) makan 2(dua) siung bawang putih mentah, penangkal #ilmudukun santet/teluh/doti... ?? https://t.co/xppNwI76V4 & https://t.co/tp2kWLMeCt;31/05/2013 23:03;3;18;4119;Twitter for Android
1,35E+18;12/01/2021 3:08;Walau sudah di #vaksin tetap wajib 3M;;;;;;;;;
"#vaksinuntukkita https://t.co/ZYRWMfKyIo""";['vaksin', 'vaksinuntukkita'];NawaCita2024;Jakarta Capital Region, Indone;just ordinary people;18/05/2011 11:50;344;281;3064;FALSE;Twitter for Android;8
1,35E+18;12/01/2021 3:09;@CNNIndonesia Tidak usah lah tanyakan mau atau tidak disuntik #vaksinChina... Yang harus ditanyakan duluan ad/ kena? https://t.co/z9H3HFrMJj;['vaksinChina'];Frederich Andry T.;;(Sering) makan 2(dua) siung bawang putih mentah, penangkal #ilmudukun santet/teluh/doti... ?? https://t.co/xppNwI76V4 & https://t.co/tp2kWLMeCt;31/05/2013 23:03;3;18;4119;Twitter for Android
1,35E+18;12/01/2021 3:09;https://t.co/sLbZJ0n3EW, #Kediri? Alur pelayanan #Vaksinasi covid-19 Kota #Kediri, dilakukan mulai dari tahap Penda? https://t.co/YeTlhZYQPp;['Kediri', 'Vaksinasi', 'Kediri'];IG - satukanalcom;Malang, Jawa Timur;Media Online Cepat, Akurat, dan Terpercaya;;;;;
1,35E+18;12/01/2021 3:11;Ayooo kita sukseskan #Vaksinasi #COVID19 https://t.co/flPJLh9EzH;['Vaksinasi', 'COVID19'];NawaCita2024;Jakarta Capital Region, Indone;just ordinary people;18/05/2011 11:50;344;281;3064;Twitter for Android
1,35E+18;12/01/2021 3:12;Saksikan Live Press Conference mengenai Kedatangan Vaksin COVID-19 Tahap Ketiga. Selasa, 12 Januari 2021 Pukul 12.2? https://t.co/sQEeKFTOtI;;MNC Trijaya 104.6 FM;Jakarta;The Real News and Information | Akun Resmi | SMS/WA 08121111046³Phone 021-3921717³FB Fan Page: MNC Trijaya ³ email: redaksi@mnctrijaya.com;09/11/2009 4:43;43747;232;5525;Twitter for iPhone
1,35E+18;12/01/2021 3:15;Mau divaksin ?;;;;;;;;;
"#vaksin #VaksinSinovac #sinovac""";['vaksin', 'VaksinSinovac', 'sinovac'];sobatmagang_id;Indonesia;Magang | Lowongan Kerja | Freelance | Volunteer | Beasiswa | Sharing Session #MagangID ?? hello@magang-id.com;29/11/2020 1:39;431;32;317;FALSE;Twitter for iPhone;1
1,35E+18;12/01/2021 3:18;POLRES MERAUKE DAPAT 20 DOSIS VAKSIN ?????? #LawanCovid19 #Vaksin;;;;;;;;;
1,35E+18;12/01/2021 3:29;Berdasarkan pertimbangan kemaslahatan umum, tingkat kedaruratan utama (martabat dlaruri) serta demi menyelamatkan k? https://t.co/JZDZWRaaeg;;Muhammadiyah;Indonesia;Pimpinan Pusat Muhammadiyah;11/09/2009 4:36;199696;87;1369;Twitter Web App
1,35E+18;12/01/2021 3:29;"Home Service Rumah Sakit ""JIH"", lebih praktis, aman, nyaman, dan bebas antrian!";;;;;;;;;
1,35E+18;12/01/2021 3:37;Top News Koran Rakyat Merdeka;;;;;;;;;
Kalau Mencret-mencret;" Jangan Kaget Dan Pa? https://t.co/HXiPs7nVYs""";;Rakyat Merdeka;Graha Pena, Kebayoran Lama 12;Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/0ulMBMELYr| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/wLwCDX4qmy;22/03/2016 13:54;1607;204;259;FALSE;3
1,35E+18;12/01/2021 3:41;IDI: Stop Polemik, Nakes Jangan Takut Divaksin Covid-19 https://t.co/ervjiyO2NN via @harianbatampos;;;;;;;;;
"#COVID19 #Vaksin""";['COVID19', 'Vaksin'];Batam Pos;Batam;Official Twitter of Batam Pos | Dapatkan Informasi Terbaru dan Akurat dari Batam dan Kepri;04/06/2020 7:35;71;2;0;FALSE;Twitter Web App;0
1,35E+18;12/01/2021 3:49;Eforia #vaksin menuju Herd Immunity dengan berpikir kritis dan jernih - perjalanan panjang COVID-19 tidak segera be? https://t.co/K7yF6RwqoR;['vaksin'];Arnold Mamesah MA;Jakarta;Infrastructures Economics :;;;;;
"#BPOM #EUA #vaksin #COVID19""";['BPOM', 'EUA', 'vaksin', 'COVID19'];PMJNEWS;;Official akun @pmjnews;;;;;;;
1,35E+18;12/01/2021 4:20;HALAL sudah, BPOM sudah, entaskan polemik, saatnya vaksinasi untuk herd immunity #VaksinHalal #Vaksin https://t.co/OGmMX9lxoU;['VaksinHalal', 'Vaksin'];InfoImunisasi;Bandung, Indonesia;Akun Informasi Terlengkap mengenai Imunisasi & Seputar Kesehatan | Imunisasi.info@gmail.com | IG: @infoimunisasicom | Facebook Fanpage: @InfoImunisasi;02/05/2011 4:27;47120;1205;101;Twitter for Android
1,35E+18;12/01/2021 4:20;Alhamdulillah fatwa halal vaksin sinovac oleh MUI sudah final, setelah otoritas BPOM @BPOM_RI  menyatakan vaksin in? https://t.co/UDmteBMJT6;;Majelis Ulama Indonesia;Jalan Proklmasi No 51, Menteng;Wadah Ulama, Zuama, dan Cendekiawan Islam di Indonesia.;;;;;
1,35E+18;12/01/2021 4:48;Mari kita dukung program vaksinasi Covid-19 agar indonesia terbebas dari pandemi.;;;;;;;;;
1,35E+18;12/01/2021 4:50;Info boker pagi ini ditemani kopi hitam buatan que dan berita wajib vaksin yang membuat hasrat boker ku menghilang #vaksin;['vaksin'];darksideoftintin;;human;02/06/2019 1:48;2;30;5;Twitter for iPhone
1,35E+18;12/01/2021 4:54;Sanksi pidana bagi penolak vaksin.;;;;;;;;;
1,35E+18;12/01/2021 5:42;Ridwan Kamil Ceritakan Efek 2 Kali Disuntik Vaksin Covid-19: Pegal dan Linu 1 Jam, Ngantuk... #RidwanKamil? https://t.co/y6P7nt5JcP;['RidwanKamil'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;
1,35E+18;12/01/2021 5:46;Tips Mencegah penyakit tipus dan layanan VACCINE CENTER @rspkusolo;;;;;;;;;
1,35E+18;12/01/2021 6:09;Heran kenapa masih pakai Sinovac, lebih mahal iya, akurasi rendah iya, uji yang belum selesai iya, perushaan pembua? https://t.co/mwzcrALp2m;;llllll;United States;;27/05/2010 13:36;258;309;99;Twitter for iPhone
1,35E+18;12/01/2021 6:10;Perjalanan Vaksin Sinovac;;;;;;;;;
1,35E+18;12/01/2021 6:19;udahlah, ayok berubah dan bergerak;;;;;;;;;
1,35E+18;12/01/2021 6:24;26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya;;;;;;;;;
1,35E+18;12/01/2021 6:28;Masih bingung perihal vaksin? Swipe left!;;;;;;;;;
"#HumasSetdaPati #PatiLawanCorona #Vaksinasi #VaksinCovid19? https://t.co/vH4eFG2y3m""";['HumasSetdaPati', 'PatiLawanCorona', 'Vaksinasi', 'VaksinCovid19'];Prokompim Pati;Pati, Indonesia;Bagian Protokol dan Komunikasi Pimpinan (Prokompim) Setda Kabupaten Pati;13/08/2015 12:25;1150;110;379;FALSE;Instagram;0
1,35E+18;12/01/2021 6:30;Alhamdulillah fatwa halal vaksin sinovac oleh MUI sudah final, setelah otoritas BPOM @BPOM_RI  menyatakan vaksin in? https://t.co/lVMGBtaCgp;;Majelis Ulama Indonesia Jawa Timur (MUI JATIM);Kota Surabaya, Jawa Timur;Akun Resmi MUI Jatim ? Rumah Besar Ulama Zu'ama dan Cendekiawan Muslim ? Menyebarkan Islam Wasathiyah ?;24/12/2020 14:11;47;2;27;Instagram
1,35E+18;12/01/2021 6:31;Sebanyak 15 juta dosis vaksin baru saja tiba di Bandara Soekarno-Hatta, Jakarta. #vaksinasi;['vaksinasi'];IraSoenjotoKaminsky;;Cucu bungsu Bambang Soenjoto dan Klara Havel-Kaminsky, pelajar Indonesia di Cekoslowakia tahun 1961. Kini menetap di Jakarta/Cirebon dan pembela Merah Putih.;25/04/2013 7:24;3798;152;2955;Twitter for Android
1,35E+18;12/01/2021 6:44;Nih denger #TolakDivaksinSinovac #Vaksin #COVID19 https://t.co/px1Twhb3aL;['TolakDivaksinSinovac', 'Vaksin', 'COVID19'];arisartawan;Bali, Indonesia;@chelseafc @baliutd;25/02/2010 9:26;318;325;136;Twitter for iPhone
1,35E+18;12/01/2021 6:48;15 Juta Dosis Bulk Vaksin Sinovac Tiba di Indonesia #Vaksin #BioFarma #Soetta #Vaksinasi https://t.co/k6YYlt3gTH https://t.co/CrIYILAHb4;['Vaksin', 'BioFarma', 'Soetta', 'Vaksinasi'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;
1,35E+18;12/01/2021 6:55;Istana: Jokowi Divaksin Corona Rabu Pagi #Vaksinasi #DepKes #Vaksin https://t.co/pz33P9GhuD https://t.co/2raxhaFmaS;['Vaksinasi', 'DepKes', 'Vaksin'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;
1,35E+18;12/01/2021 7:05;MUI Banten: Sebelum Masyarakat, Kepala Daerah Wajib Disuntik Vaksin Terlebih Dulu - https://t.co/d6vhyP6enD? https://t.co/K6KPEyoP70;;Republik Merdeka Banten;;Mengabarkan informasi terkini, faktual, kritis dan anti hoax.;26/11/2014 23:54;865;115;144;Twitter Web App
1,35E+18;12/01/2021 7:16;Menkes: Bahan Baku untuk Produksi 15 Juta Vaksin COVID-19 Datang Hari Ini #Vaksin #VaksinCorona #VaccineStrategy https://t.co/6blW8gqiRF;['Vaksin', 'VaksinCorona', 'VaccineStrategy'];inno kribow;Jakarta;Journalist, writers | traveller | @kribotrip | coffee lover | My Life, My choices, My mistakes, and My lessons is not your business.;28/02/2010 19:01;1165;1236;72;Twitter Web App
1,35E+18;12/01/2021 7:24;China Manfaatkan Sertifikat Halal MUI untuk Memasarkan Vaksin Sinovac ke Negara-Negara Islam #Vaksin #mui #Litbang? https://t.co/mpmQ5HjbtO;['Vaksin', 'mui', 'Litbang'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;
1,35E+18;12/01/2021 7:27;UU Kesehatan RI No. 36 Tahun 2009;;;;;;;;;
1,35E+18;12/01/2021 7:34;Abis baca2 tentang thread2 #Vaksin #Sinovac, dr efikasi dan efeknya, kayaknya hasilnya sama aja divaksin sama g div? https://t.co/RghqcoRwtL;['Vaksin', 'Sinovac'];amed ???? ????? ?;;a Man who loves GREEN colour.. a blue blacked blood Man #ForzaInter.. And #LeedsUnited lover..;;;;;
1,35E+18;12/01/2021 7:38;Dua hari jelang #vaksin, keinget jaman sekolah lari saat mau disuntik. Tpi kalau sekarang mgkin lari karena takut efek samping. Aasudahlah;['vaksin'];Ainruk;;Jurnalis,;10/01/2021 14:50;0;0;0;Twitter for Android
1,35E+18;12/01/2021 7:40;26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya;;;;;;;;;
1,35E+18;12/01/2021 7:55;Menag Minta Umat Tak Ragu Ikut Program #vaksinisasi. Kunjungi https://t.co/bhoMR2cuG2 . #covid #hdp #Kemenag? https://t.co/gasLAieEaq;['vaksinisasi', 'covid', 'hdp', 'Kemenag'];ProKabar.com;Indonesia;Profesional mengabarkan;10/05/2017 13:42;113;8;6;Prokabar.com
1,35E+18;12/01/2021 7:57;Bakal Ditayangkan Secara Live Streaming;;;;;;;;;
1,35E+18;12/01/2021 8:02;Yang Khawatir Divaksin Corona, Lihat Saja Kondisi Gubernur Ridwan Kamil #news #jabar #JawaBarat #vaksin #COVID19 https://t.co/wphMAWLBxk;['news', 'jabar', 'JawaBarat', 'vaksin', 'COVID19'];askara;Jakarta;Media Nasional Sahabat Indonesia -;;;;;
1,35E+18;12/01/2021 8:05;Presiden RI Joko Widodo dijadwalkan menjalani vaksinasi perdana Covid-19 pada Rabu 13 Januari 2021, pagi hari.? https://t.co/OiLYMkpTnP;;Acuantodaycom;DKI Jakarta, Indonesia;Acuantoday Media millenial, Diskusi lebih berisi;;;;;
"#vaksin https://t.co/hNVPhl4Pls""";['soksi', 'vaksin'];HENDRIAWAN ANGGA;Cirebon Jawa Barat;Jadi Pengusaha Tahu Gejrot Khas Cirebon dan tetap jadi politisi muda;27/04/2010 6:30;205;547;17;FALSE;Twitter for Android;0
1,35E+18;12/01/2021 8:06;Video: Vaksin COVID-19 Tahap 3 Tiba, Doni Monardo: Kita Harus Bersyukur;;;;;;;;;
"#COVID19 #Sinovac #Vaksin #VaksinCOVID19? https://t.co/weVbG6tiox""";['COVID19', 'Sinovac', 'Vaksin', 'VaksinCOVID19'];BeritaSatu;Jakarta;BeritaSatu Media Holdings: https://t.co/oEA5BcF5oJ dan BeritaSatu TV.;10/06/2010 11:12;727226;208;16;TRUE;Twitter Web App;0
1,35E+18;12/01/2021 8:11;Kamis Besok Disuntik, Ganjar Jadi Orang Pertama Yang Terima Vaksin Covid Di Jawa Tengah;;;;;;;;;
1,35E+18;12/01/2021 8:12;Kamis Besok, Kota Dan Kabupaten Semarang Serta Kota Surakarta Siap Jalankan Vaksinasi Perdana Covid-19? https://t.co/28BoAPl2rj;;Rakyat Merdeka;Graha Pena, Kebayoran Lama 12;Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/0ulMBMELYr| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/wLwCDX4qmy;22/03/2016 13:54;1607;204;259;Twitter for Android
1,35E+18;12/01/2021 8:15;Semua warga Indonesia diwajibkan turut serta dalam program vaksinasi Sinovac. Pemerintah akan memberikan sanksi pid? https://t.co/SWqNd91MsB;;Dealio.id;Jakarta Capital Region;Siap Jadi #JuaraUntungnya?;28/01/2019 7:26;503;11;9;Twitter Web App
1,35E+18;12/01/2021 8:16;Fatwa MUI diharapkan untuk redam hoaks perihal vaksin COVID-19.;;;;;;;;;
1,35E+18;12/01/2021 8:23;Menag: Vaksin Sinovac Halal Tak Mengandung Bagian Tubuh Manusia maupun Babi;;;;;;;;;
1,35E+18;12/01/2021 8:27;Penny K Lukito (Kepala Badan Pengawasan Obat dan Makanan/BPOM) menyatakan, Vaksin Sinovac Aman, berkhasiat. Mampu t? https://t.co/CwyHRPInDU;;Syasqia Ayu;;jangan lupa follback;10/12/2020 3:49;24;50;11;Twitter for Mac
1,35E+18;12/01/2021 8:27;Penny K Lukito (Kepala Badan Pengawasan Obat dan Makanan/BPOM) menyatakan badan POM memberikan Emergency Use Author? https://t.co/oWswAu8um9;;Jihan Keisha;;yuk mutualann;09/12/2020 7:20;12;31;12;Twitter for iPad
1,35E+18;12/01/2021 8:28;Sah BPOM beri izin Vaksin Covid-19 Sinovac #vaksinasi https://t.co/tpgGSWjIXq;['vaksinasi'];Geisha Ayu;;;10/12/2020 5:21;16;32;9;Twitter for iPad
1,35E+18;12/01/2021 8:28;Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan badan POM ngasih Emergency Use Authorizat? https://t.co/BsFWk6uO5X;;Rina Ayu;;;09/12/2020 7:57;1;1;3;Twitter for Mac
1,35E+18;12/01/2021 8:28;Penny K Lukito ( kpala Badan Pengawasan Obat &amp;;;;;;;;;
1,35E+18;12/01/2021 8:29;syah BPOM beri ijin Vaksin Covid-19 Sinovac #vaksinasi https://t.co/hyXpDGv1Ii;['vaksinasi'];Deandra Putri;;;10/12/2020 5:26;26;34;9;Twitter for Mac
1,35E+18;12/01/2021 8:29;penny K lukito ( kepala dewan penjagaan remedi dan makanan/bpom ) mengemukakan raga POM mengagih emergency use auth? https://t.co/QXivNuMIgQ;;Ajeng Sunthi;;follback ya;09/12/2020 8:04;24;33;15;Twitter for Mac
1,35E+18;12/01/2021 8:29;penny K lukito ( kepala awak pemeliharaan remedi dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiat. ku? https://t.co/iEYMwMmnPI;;Geisha Ayu;;;10/12/2020 5:21;16;32;9;Twitter for iPad
1,35E+18;12/01/2021 8:29;Penny K Lukito (Kepala Badan Pengawasan #vaksinasi https://t.co/rtHnLm0MHh;['vaksinasi'];Ajeng Sunthi;;follback ya;09/12/2020 8:04;24;33;15;Twitter for Mac
1,35E+18;12/01/2021 8:29;terang Badan Pengawasan Obat dan Makanan ongkosi pangestu vaksin covid-19 sinovac #vaksinasi https://t.co/2QXD4ZDJLa;['vaksinasi'];Rania Putri;;be happy;10/12/2020 6:41;19;30;18;Twitter for iPad
1,35E+18;12/01/2021 8:30;Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan badan POM ngasih Emergency Use Authorizat? https://t.co/lr2sfKGsVl;;Erni Putri;;;09/12/2020 8:26;6;28;8;Twitter for Mac
1,35E+18;12/01/2021 8:30;Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan, Vaksin Sinovac Aman, berkhasiat. mampuh? https://t.co/v2PqDeQt93;;Deandra Putri;;;10/12/2020 5:26;26;34;9;Twitter for Mac
1,35E+18;12/01/2021 8:30;Penny K Lukito ( kpala Badan Pengawasan #vaksinasi https://t.co/b9Pcj9kEyK;['vaksinasi'];Erni Putri;;;09/12/2020 8:26;6;28;8;Twitter for Mac
1,35E+18;12/01/2021 8:30;sempurna Badan Pengawasan Obat dan Makanan distribusikan per-kenan vaksin covid-19 sinovac #vaksinasi https://t.co/A5FjhmSK0z;['vaksinasi'];Jeihani Putri;;;10/12/2020 6:49;16;38;13;Twitter for Mac
1,35E+18;12/01/2021 8:30;penny K lukito ( kepala komisi pengamatan remedi dan makanan/bpom ) menjelaskan akademi POM menurunkan emergency us? https://t.co/wiGm24q3Og;;Gina Amelia;;isiin dong;11/12/2020 10:12;20;44;10;Twitter for Mac
1,35E+18;12/01/2021 8:30;penny K lukito ( kepala institusi pemeliharaan remedi dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasia? https://t.co/cpLyII18qd;;Rania Putri;;be happy;10/12/2020 6:41;19;30;18;Twitter for iPad
1,35E+18;12/01/2021 8:31;penny K lukito ( kepala fisik penilikan #vaksinasi https://t.co/0A5eU6EEOb;['vaksinasi'];Gina Amelia;;isiin dong;11/12/2020 10:12;20;44;10;Twitter for Mac
1,35E+18;12/01/2021 8:31;sempurna Badan Pengawasan Obat dan Makanan silakan restu vaksin covid-19 sinovac #vaksinasi https://t.co/3tJ4IMlRbf;['vaksinasi'];Zara Ayu;;be happy;10/12/2020 7:20;22;55;13;Twitter for Mac
1,35E+18;12/01/2021 8:31;Penny K Lukito ( kpala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan, Vaksin Sinovac Aman, berkhasiat. msmpu t? https://t.co/Dn8CjVrmLQ;;Jeihani Putri;;;10/12/2020 6:49;16;38;13;Twitter for Mac
1,35E+18;12/01/2021 8:31;makbul Badan Pengawasan Obat dan Makanan bayari pangestu vaksin covid-19 sinovac #vaksinasi https://t.co/BYxcVWFp8n;['vaksinasi'];Syifa Tiana;jakarta;everything gona be alright;16/09/2020 3:19;25;27;0;Twitter for Mac
1,35E+18;12/01/2021 8:32;penny K lukito ( kepala yayasan pemeriksaan remedi dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiat.? https://t.co/gE3Mr8SVvZ;;Zara Ayu;;be happy;10/12/2020 7:20;22;55;13;Twitter for Mac
1,35E+18;12/01/2021 8:32;penny K lukito ( kepala awak supervisi remedi dan makanan/bpom ) menyampaikan konsorsium POM menganugerahkan emerge? https://t.co/5v2LHR5HmG;;Mia Amelia;;;10/12/2020 7:46;16;45;17;Twitter for Mac
1,35E+18;12/01/2021 8:32;Penny K Lukito ( pala Badan Pengawasan #vaksinasi https://t.co/C0hI2xTTNV;['vaksinasi'];Mia Amelia;;;10/12/2020 7:46;16;45;17;Twitter for Mac
1,35E+18;12/01/2021 8:32;makbul Badan Pengawasan Obat dan Makanan bayari restu vaksin covid-19 sinovac #vaksinasi https://t.co/2HGTBUMLqc;['vaksinasi'];Cika maulani;;Kita semua mahluk fana. Dan semua yang kita kira kita miliki, bisa direnggut dalam sekejap mata.;30/09/2020 8:19;8;31;36;Twitter for iPad
1,35E+18;12/01/2021 8:32;penny K lukito ( kepala kelompok inspeksi penawar dan makanan/bpom ) menyatakan. vaksin sinovac aman. berkhasiat. b? https://t.co/mvovFbmC3J;;Syifa Tiana;jakarta;everything gona be alright;16/09/2020 3:19;25;27;0;Twitter for Mac
1,35E+18;12/01/2021 8:33;Penny K Lukito ( kpala Badan Pengawasan Obat n Makanan/BPOM ) menyatakan badan POM mberikan Emergency Use Authoriza? https://t.co/cbIBBUTi0a;;Sukma Putri;;gaboleh sombong;10/12/2020 3:45;13;28;11;Twitter for Mac
1,35E+18;12/01/2021 8:33;penny K lukito ( kepala jawatan kuasa pencegahan #vaksinasi https://t.co/uGxQfXXm6A;['vaksinasi'];Sukma Putri;;gaboleh sombong;10/12/2020 3:45;13;28;11;Twitter for Mac
1,35E+18;12/01/2021 8:33;sahih Badan Pengawasan Obat dan Makanan utarakan persetujuan vaksin covid-19 sinovac #vaksinasi https://t.co/L30gEtYpQ0;['vaksinasi'];Hanin Dita;;Melepaskan lebih baik dari pada mempertahankan yang tak pantas untuk dipertahankan.;23/10/2020 8:42;47;71;2;Twitter for Mac
1,35E+18;12/01/2021 8:33;Penny K Lukito ( pala Badan Pengawasan Obat dn Makanan/BPOM ) menyatakan, Vaksin Sinovac Aman, berkhasiat. msmpu tu? https://t.co/VeWYPqnrPf;;Cika maulani;;Kita semua mahluk fana. Dan semua yang kita kira kita miliki, bisa direnggut dalam sekejap mata.;30/09/2020 8:19;8;31;36;Twitter for Mac
1,35E+18;12/01/2021 8:34;penny K lukito ( kepala majelis kontrol #vaksinasi https://t.co/PFbYx7lTfA;['vaksinasi'];Syasqia Ayu;;jangan lupa follback;10/12/2020 3:49;24;50;11;Twitter for Mac
1,35E+18;12/01/2021 8:34;penny K lukito ( kepala lembaga pemeriksaan penawar dan makanan/bpom ) memaklumkan institut POM mengamalkan emergen? https://t.co/qkNJ30OjGj;;Syasqia Ayu;;jangan lupa follback;10/12/2020 3:49;24;50;11;Twitter for Mac
